"virus","tree_id","season","tmrca"
"by",83,"S_Hemisphere_2014.5",2006.43228553425
"by",83,"S_Hemisphere_2011.5",2006.43228553425
"by",83,"S_Hemisphere_2019.5",2016.50825932055
"by",83,"S_Hemisphere_2015.5",2006.43228553425
"by",83,"N_Hemisphere_2015",2006.43228553425
"by",83,"N_Hemisphere_2020",2016.50825932055
"by",83,"S_Hemisphere_2017.5",2015.53339814056
"by",83,"N_Hemisphere_2018",2014.02403627861
"by",83,"N_Hemisphere_2019",2015.82632092641
"by",83,"N_Hemisphere_2016",2006.43228553425
"by",83,"S_Hemisphere_2016.5",2006.43228553425
"by",83,"N_Hemisphere_2017",2011.97983630358
"by",83,"S_Hemisphere_2018.5",2016.50825932055
"by",83,"S_Hemisphere_2020.5",2020.18852459016
"by",84,"N_Hemisphere_2012",2004.08031774485
"by",84,"N_Hemisphere_2013",2004.08031774485
"by",84,"N_Hemisphere_2011",2004.08031774485
"by",84,"N_Hemisphere_2014",2004.08031774485
"by",84,"S_Hemisphere_2012.5",2004.08031774485
"by",84,"S_Hemisphere_2013.5",2004.08031774485
"by",84,"S_Hemisphere_2014.5",2004.08031774485
"by",84,"S_Hemisphere_2011.5",2004.08031774485
"by",84,"S_Hemisphere_2019.5",2016.60201840415
"by",84,"S_Hemisphere_2015.5",2004.08031774485
"by",84,"N_Hemisphere_2015",2004.08031774485
"by",84,"N_Hemisphere_2020",2016.60201840415
"by",84,"S_Hemisphere_2017.5",2015.71478557544
"by",84,"N_Hemisphere_2018",2014.16377776019
"by",84,"N_Hemisphere_2019",2015.7779497427
"by",84,"N_Hemisphere_2016",2004.08031774485
"by",84,"S_Hemisphere_2016.5",2004.08031774485
"by",84,"N_Hemisphere_2017",2011.99938395068
"by",84,"S_Hemisphere_2018.5",2016.60201840415
"by",84,"S_Hemisphere_2020.5",2020.18852459016
"by",85,"N_Hemisphere_2012",2005.91880860222
"by",85,"N_Hemisphere_2013",2005.91880860222
"by",85,"N_Hemisphere_2011",2005.91880860222
"by",85,"N_Hemisphere_2014",2005.91880860222
"by",85,"S_Hemisphere_2012.5",2005.91880860222
"by",85,"S_Hemisphere_2013.5",2005.91880860222
"by",85,"S_Hemisphere_2014.5",2005.91880860222
"by",85,"S_Hemisphere_2011.5",2005.91880860222
"by",85,"S_Hemisphere_2019.5",2016.37018853506
"by",85,"S_Hemisphere_2015.5",2005.91880860222
"by",85,"N_Hemisphere_2015",2005.91880860222
"by",85,"N_Hemisphere_2020",2016.37018853506
"by",85,"S_Hemisphere_2017.5",2015.48854804324
"by",85,"N_Hemisphere_2018",2013.98132221783
"by",85,"N_Hemisphere_2019",2015.68710846275
"by",85,"N_Hemisphere_2016",2005.91880860222
"by",85,"S_Hemisphere_2016.5",2005.91880860222
"by",85,"N_Hemisphere_2017",2011.93325174845
"by",85,"S_Hemisphere_2018.5",2016.37018853506
"by",85,"S_Hemisphere_2020.5",2020.18852459016
"by",86,"N_Hemisphere_2012",2004.86287348839
"by",86,"N_Hemisphere_2013",2004.86287348839
"by",86,"N_Hemisphere_2011",2004.86287348839
"by",86,"N_Hemisphere_2014",2004.86287348839
"by",86,"S_Hemisphere_2012.5",2004.86287348839
"by",86,"S_Hemisphere_2013.5",2004.86287348839
"by",86,"S_Hemisphere_2014.5",2004.86287348839
"by",86,"S_Hemisphere_2011.5",2004.86287348839
"by",86,"S_Hemisphere_2019.5",2016.55246804146
"by",86,"S_Hemisphere_2015.5",2004.86287348839
"by",86,"N_Hemisphere_2015",2004.86287348839
"by",86,"N_Hemisphere_2020",2016.55246804146
"by",86,"S_Hemisphere_2017.5",2015.65718584598
"by",86,"N_Hemisphere_2018",2013.99133176533
"by",86,"N_Hemisphere_2019",2015.89970432016
"by",86,"N_Hemisphere_2016",2004.86287348839
"by",86,"S_Hemisphere_2016.5",2004.86287348839
"by",86,"N_Hemisphere_2017",2011.9256812541
"by",86,"S_Hemisphere_2018.5",2016.55246804146
"by",86,"S_Hemisphere_2020.5",2020.18852459016
"by",87,"N_Hemisphere_2012",2005.93253510903
"by",87,"N_Hemisphere_2013",2005.93253510903
"by",87,"N_Hemisphere_2011",2005.93253510903
"by",87,"N_Hemisphere_2014",2005.93253510903
"by",87,"S_Hemisphere_2012.5",2005.93253510903
"by",87,"S_Hemisphere_2013.5",2005.93253510903
"by",87,"S_Hemisphere_2014.5",2005.93253510903
"by",87,"S_Hemisphere_2011.5",2005.93253510903
"by",87,"S_Hemisphere_2019.5",2016.56537346961
"by",87,"S_Hemisphere_2015.5",2005.93253510903
"by",87,"N_Hemisphere_2015",2005.93253510903
"by",87,"N_Hemisphere_2020",2016.54166011696
"by",87,"S_Hemisphere_2017.5",2015.70144611692
"by",87,"N_Hemisphere_2018",2014.16874783062
"by",87,"N_Hemisphere_2019",2016.04670283397
"by",87,"N_Hemisphere_2016",2005.93253510903
"by",87,"S_Hemisphere_2016.5",2005.93253510903
"by",87,"N_Hemisphere_2017",2011.91931083174
"by",87,"S_Hemisphere_2018.5",2016.56537346961
"by",87,"S_Hemisphere_2020.5",2020.18852459016
"by",88,"N_Hemisphere_2012",2005.86212908986
"by",88,"N_Hemisphere_2013",2005.86212908986
"by",88,"N_Hemisphere_2011",2005.86212908986
"by",88,"N_Hemisphere_2014",2005.86212908986
"by",88,"S_Hemisphere_2012.5",2005.86212908986
"by",88,"S_Hemisphere_2013.5",2005.86212908986
"by",88,"S_Hemisphere_2014.5",2005.86212908986
"by",88,"S_Hemisphere_2011.5",2005.86212908986
"by",88,"S_Hemisphere_2019.5",2016.5313784884
"by",88,"S_Hemisphere_2015.5",2005.86212908986
"by",88,"N_Hemisphere_2015",2005.86212908986
"by",88,"N_Hemisphere_2020",2016.36899771006
"by",88,"S_Hemisphere_2017.5",2015.60748295304
"by",88,"N_Hemisphere_2018",2014.01229876069
"by",88,"N_Hemisphere_2019",2015.87739784363
"by",88,"N_Hemisphere_2016",2005.86212908986
"by",88,"S_Hemisphere_2016.5",2005.86212908986
"by",88,"N_Hemisphere_2017",2012.262653855
"by",88,"S_Hemisphere_2018.5",2016.36899771006
"by",88,"S_Hemisphere_2020.5",2020.18852459016
"by",89,"N_Hemisphere_2012",2006.05214701214
"by",89,"N_Hemisphere_2013",2006.05214701214
"by",89,"N_Hemisphere_2011",2006.05214701214
"by",89,"N_Hemisphere_2014",2006.05214701214
"by",89,"S_Hemisphere_2012.5",2006.05214701214
"by",89,"S_Hemisphere_2013.5",2006.05214701214
"by",89,"S_Hemisphere_2014.5",2006.05214701214
"by",89,"S_Hemisphere_2011.5",2006.05214701214
"by",89,"S_Hemisphere_2019.5",2016.66579061646
"by",89,"S_Hemisphere_2015.5",2006.05214701214
"by",89,"N_Hemisphere_2015",2006.05214701214
"by",89,"N_Hemisphere_2020",2016.66579061646
"by",89,"S_Hemisphere_2017.5",2015.61437447023
"by",89,"N_Hemisphere_2018",2014.14966342096
"by",89,"N_Hemisphere_2019",2016.02669553863
"by",89,"N_Hemisphere_2016",2006.05214701214
"by",89,"S_Hemisphere_2016.5",2006.05214701214
"by",89,"N_Hemisphere_2017",2011.93969589794
"by",89,"S_Hemisphere_2018.5",2016.6507196585
"by",89,"S_Hemisphere_2020.5",2020.18852459016
"by",90,"N_Hemisphere_2012",2005.37710097324
"by",90,"N_Hemisphere_2013",2005.37710097324
"by",90,"N_Hemisphere_2011",2005.37710097324
"by",90,"N_Hemisphere_2014",2005.37710097324
"by",90,"S_Hemisphere_2012.5",2005.37710097324
"by",90,"S_Hemisphere_2013.5",2005.37710097324
"by",90,"S_Hemisphere_2014.5",2005.37710097324
"by",90,"S_Hemisphere_2011.5",2005.37710097324
"by",90,"S_Hemisphere_2019.5",2016.56570278618
"by",90,"S_Hemisphere_2015.5",2005.37710097324
"by",90,"N_Hemisphere_2015",2005.37710097324
"by",90,"N_Hemisphere_2020",2016.56570278618
"by",90,"S_Hemisphere_2017.5",2015.58437816605
"by",90,"N_Hemisphere_2018",2014.22288090374
"by",90,"N_Hemisphere_2019",2015.87595380878
"by",90,"N_Hemisphere_2016",2005.37710097324
"by",90,"S_Hemisphere_2016.5",2005.37710097324
"by",90,"N_Hemisphere_2017",2012.06608506534
"by",90,"S_Hemisphere_2018.5",2016.56570278618
"by",90,"S_Hemisphere_2020.5",2020.18852459016
"by",91,"N_Hemisphere_2012",2006.49311576616
"by",91,"N_Hemisphere_2013",2006.49311576616
"by",91,"N_Hemisphere_2011",2006.49311576616
"by",91,"N_Hemisphere_2014",2006.49311576616
"by",91,"S_Hemisphere_2012.5",2006.49311576616
"by",91,"S_Hemisphere_2013.5",2006.49311576616
"by",91,"S_Hemisphere_2014.5",2006.49311576616
"by",91,"S_Hemisphere_2011.5",2006.49311576616
"by",91,"S_Hemisphere_2019.5",2016.61984074089
"by",91,"S_Hemisphere_2015.5",2006.49311576616
"by",91,"N_Hemisphere_2015",2006.49311576616
"by",91,"N_Hemisphere_2020",2016.61984074089
"by",91,"S_Hemisphere_2017.5",2015.64870826677
"by",91,"N_Hemisphere_2018",2014.03394329929
"by",91,"N_Hemisphere_2019",2016.02770875784
"by",91,"N_Hemisphere_2016",2006.49311576616
"by",91,"S_Hemisphere_2016.5",2006.49311576616
"by",91,"N_Hemisphere_2017",2011.92080128036
"by",91,"S_Hemisphere_2018.5",2016.60591542862
"by",91,"S_Hemisphere_2020.5",2020.18852459016
"by",92,"N_Hemisphere_2012",2005.90905399581
"by",92,"N_Hemisphere_2013",2005.90905399581
"by",92,"N_Hemisphere_2011",2005.90905399581
"by",92,"N_Hemisphere_2014",2005.90905399581
"by",92,"S_Hemisphere_2012.5",2005.90905399581
"by",92,"S_Hemisphere_2013.5",2005.90905399581
"by",92,"S_Hemisphere_2014.5",2005.90905399581
"by",92,"S_Hemisphere_2011.5",2005.90905399581
"by",92,"S_Hemisphere_2019.5",2016.53863592685
"by",92,"S_Hemisphere_2015.5",2005.90905399581
"by",92,"N_Hemisphere_2015",2005.90905399581
"by",92,"N_Hemisphere_2020",2016.53863592685
"by",92,"S_Hemisphere_2017.5",2015.73826808265
"by",92,"N_Hemisphere_2018",2013.9977950333
"by",92,"N_Hemisphere_2019",2015.86969201985
"by",92,"N_Hemisphere_2016",2005.90905399581
"by",92,"S_Hemisphere_2016.5",2005.90905399581
"by",92,"N_Hemisphere_2017",2011.93803326368
"by",92,"S_Hemisphere_2018.5",2016.53863592685
"by",92,"S_Hemisphere_2020.5",2020.18852459016
"by",93,"N_Hemisphere_2012",2005.9172645335
"by",93,"N_Hemisphere_2013",2005.9172645335
"by",93,"N_Hemisphere_2011",2005.9172645335
"by",93,"N_Hemisphere_2014",2005.9172645335
"by",93,"S_Hemisphere_2012.5",2005.9172645335
"by",93,"S_Hemisphere_2013.5",2005.9172645335
"by",93,"S_Hemisphere_2014.5",2005.9172645335
"by",93,"S_Hemisphere_2011.5",2005.9172645335
"by",93,"S_Hemisphere_2019.5",2016.59470326315
"by",93,"S_Hemisphere_2015.5",2005.9172645335
"by",93,"N_Hemisphere_2015",2005.9172645335
"by",93,"N_Hemisphere_2020",2016.59470326315
"by",93,"S_Hemisphere_2017.5",2015.61978426916
"by",93,"N_Hemisphere_2018",2013.80499608889
"by",93,"N_Hemisphere_2019",2016.0334521223
"by",93,"N_Hemisphere_2016",2005.9172645335
"by",93,"S_Hemisphere_2016.5",2005.9172645335
"by",93,"N_Hemisphere_2017",2011.93137614954
"by",93,"S_Hemisphere_2018.5",2016.59470326315
"by",93,"S_Hemisphere_2020.5",2020.18852459016
"by",94,"N_Hemisphere_2012",2005.32663430259
"by",94,"N_Hemisphere_2013",2005.32663430259
"by",94,"N_Hemisphere_2011",2005.32663430259
"by",94,"N_Hemisphere_2014",2005.32663430259
"by",94,"S_Hemisphere_2012.5",2005.32663430259
"by",94,"S_Hemisphere_2013.5",2005.32663430259
"by",94,"S_Hemisphere_2014.5",2005.32663430259
"by",94,"S_Hemisphere_2011.5",2005.32663430259
"by",94,"S_Hemisphere_2019.5",2016.37410349957
"by",94,"S_Hemisphere_2015.5",2005.32663430259
"by",94,"N_Hemisphere_2015",2005.32663430259
"by",94,"N_Hemisphere_2020",2016.37410349957
"by",94,"S_Hemisphere_2017.5",2015.45482003325
"by",94,"N_Hemisphere_2018",2014.1872054503
"by",94,"N_Hemisphere_2019",2015.87969828373
"by",94,"N_Hemisphere_2016",2005.32663430259
"by",94,"S_Hemisphere_2016.5",2005.32663430259
"by",94,"N_Hemisphere_2017",2012.02523751397
"by",94,"S_Hemisphere_2018.5",2016.37410349957
"by",94,"S_Hemisphere_2020.5",2020.18852459016
"by",95,"N_Hemisphere_2012",2006.26486628562
"by",95,"N_Hemisphere_2013",2006.26486628562
"by",95,"N_Hemisphere_2011",2006.26486628562
"by",95,"N_Hemisphere_2014",2006.26486628562
"by",95,"S_Hemisphere_2012.5",2006.26486628562
"by",95,"S_Hemisphere_2013.5",2006.26486628562
"by",95,"S_Hemisphere_2014.5",2006.26486628562
"by",95,"S_Hemisphere_2011.5",2006.26486628562
"by",95,"S_Hemisphere_2019.5",2016.28018905238
"by",95,"S_Hemisphere_2015.5",2006.26486628562
"by",95,"N_Hemisphere_2015",2006.26486628562
"by",95,"N_Hemisphere_2020",2016.28018905238
"by",95,"S_Hemisphere_2017.5",2015.49679350351
"by",95,"N_Hemisphere_2018",2014.15291643474
"by",95,"N_Hemisphere_2019",2015.76572287446
"by",95,"N_Hemisphere_2016",2006.26486628562
"by",95,"S_Hemisphere_2016.5",2006.26486628562
"by",95,"N_Hemisphere_2017",2012.06413374302
"by",95,"S_Hemisphere_2018.5",2016.28018905238
"by",95,"S_Hemisphere_2020.5",2020.18852459016
"by",96,"N_Hemisphere_2012",2005.94995286013
"by",96,"N_Hemisphere_2013",2005.94995286013
"by",96,"N_Hemisphere_2011",2005.94995286013
"by",96,"N_Hemisphere_2014",2005.94995286013
"by",96,"S_Hemisphere_2012.5",2005.94995286013
"by",96,"S_Hemisphere_2013.5",2005.94995286013
"by",96,"S_Hemisphere_2014.5",2005.94995286013
"by",96,"S_Hemisphere_2011.5",2005.94995286013
"by",96,"S_Hemisphere_2019.5",2016.27796215283
"by",96,"S_Hemisphere_2015.5",2005.94995286013
"by",96,"N_Hemisphere_2015",2005.94995286013
"by",96,"N_Hemisphere_2020",2016.2568017461
"by",96,"S_Hemisphere_2017.5",2015.50008239139
"by",96,"N_Hemisphere_2018",2014.19925059334
"by",96,"N_Hemisphere_2019",2015.87110022691
"by",96,"N_Hemisphere_2016",2005.94995286013
"by",96,"S_Hemisphere_2016.5",2005.94995286013
"by",96,"N_Hemisphere_2017",2011.91884986727
"by",96,"S_Hemisphere_2018.5",2016.2568017461
"by",96,"S_Hemisphere_2020.5",2020.18852459016
"by",97,"N_Hemisphere_2012",2005.7825978471
"by",97,"N_Hemisphere_2013",2005.7825978471
"by",97,"N_Hemisphere_2011",2005.7825978471
"by",97,"N_Hemisphere_2014",2005.7825978471
"by",97,"S_Hemisphere_2012.5",2005.7825978471
"by",97,"S_Hemisphere_2013.5",2005.7825978471
"by",97,"S_Hemisphere_2014.5",2005.7825978471
"by",97,"S_Hemisphere_2011.5",2005.7825978471
"by",97,"S_Hemisphere_2019.5",2016.36978709368
"by",97,"S_Hemisphere_2015.5",2005.7825978471
"by",97,"N_Hemisphere_2015",2005.7825978471
"by",97,"N_Hemisphere_2020",2016.36978709368
"by",97,"S_Hemisphere_2017.5",2015.43080567808
"by",97,"N_Hemisphere_2018",2013.89195780337
"by",97,"N_Hemisphere_2019",2015.96579083859
"by",97,"N_Hemisphere_2016",2005.7825978471
"by",97,"S_Hemisphere_2016.5",2005.7825978471
"by",97,"N_Hemisphere_2017",2011.81555328834
"by",97,"S_Hemisphere_2018.5",2016.36978709368
"by",97,"S_Hemisphere_2020.5",2020.18852459016
"by",98,"N_Hemisphere_2012",2006.34085805441
"by",98,"N_Hemisphere_2013",2006.34085805441
"by",98,"N_Hemisphere_2011",2006.34085805441
"by",98,"N_Hemisphere_2014",2006.34085805441
"by",98,"S_Hemisphere_2012.5",2006.34085805441
"by",98,"S_Hemisphere_2013.5",2006.34085805441
"by",98,"S_Hemisphere_2014.5",2006.34085805441
"by",98,"S_Hemisphere_2011.5",2006.34085805441
"by",98,"S_Hemisphere_2019.5",2016.58974886803
"by",98,"S_Hemisphere_2015.5",2006.34085805441
"by",98,"N_Hemisphere_2015",2006.34085805441
"by",98,"N_Hemisphere_2020",2016.58974886803
"by",98,"S_Hemisphere_2017.5",2015.59134334375
"by",98,"N_Hemisphere_2018",2014.12104231227
"by",98,"N_Hemisphere_2019",2015.92783115967
"by",98,"N_Hemisphere_2016",2006.34085805441
"by",98,"S_Hemisphere_2016.5",2006.34085805441
"by",98,"N_Hemisphere_2017",2012.13889367566
"by",98,"S_Hemisphere_2018.5",2016.5683941425
"by",98,"S_Hemisphere_2020.5",2020.18852459016
"by",99,"N_Hemisphere_2012",2006.67753152791
"by",99,"N_Hemisphere_2013",2006.67753152791
"by",99,"N_Hemisphere_2011",2006.67753152791
"by",99,"N_Hemisphere_2014",2006.67753152791
"by",99,"S_Hemisphere_2012.5",2006.67753152791
"by",99,"S_Hemisphere_2013.5",2006.67753152791
"by",99,"S_Hemisphere_2014.5",2006.67753152791
"by",99,"S_Hemisphere_2011.5",2006.67753152791
"by",99,"S_Hemisphere_2019.5",2016.48095974626
"by",99,"S_Hemisphere_2015.5",2006.67753152791
"by",99,"N_Hemisphere_2015",2006.67753152791
"by",99,"N_Hemisphere_2020",2016.48095974626
"by",99,"S_Hemisphere_2017.5",2015.5406737626
"by",99,"N_Hemisphere_2018",2014.08745243729
"by",99,"N_Hemisphere_2019",2015.77808143954
"by",99,"N_Hemisphere_2016",2006.67753152791
"by",99,"S_Hemisphere_2016.5",2006.67753152791
"by",99,"N_Hemisphere_2017",2011.96848369756
"by",99,"S_Hemisphere_2018.5",2016.48095974626
"by",99,"S_Hemisphere_2020.5",2020.18852459016
"by",100,"N_Hemisphere_2012",2006.06310168949
"by",100,"N_Hemisphere_2013",2006.06310168949
"by",100,"N_Hemisphere_2011",2006.06310168949
"by",100,"N_Hemisphere_2014",2006.06310168949
"by",100,"S_Hemisphere_2012.5",2006.06310168949
"by",100,"S_Hemisphere_2013.5",2006.06310168949
"by",100,"S_Hemisphere_2014.5",2006.06310168949
"by",100,"S_Hemisphere_2011.5",2006.06310168949
"by",100,"S_Hemisphere_2019.5",2016.63637233336
"by",100,"S_Hemisphere_2015.5",2006.06310168949
"by",100,"N_Hemisphere_2015",2006.06310168949
"by",100,"N_Hemisphere_2020",2016.63637233336
"by",100,"S_Hemisphere_2017.5",2015.3909368781
"by",100,"N_Hemisphere_2018",2013.92467175493
"by",100,"N_Hemisphere_2019",2015.64248574323
"by",100,"N_Hemisphere_2016",2006.06310168949
"by",100,"S_Hemisphere_2016.5",2006.06310168949
"by",100,"N_Hemisphere_2017",2011.96446400644
"by",100,"S_Hemisphere_2018.5",2016.52390388058
"by",100,"S_Hemisphere_2020.5",2020.18852459016
"by",101,"N_Hemisphere_2012",2006.64215674653
"by",101,"N_Hemisphere_2013",2006.64215674653
"by",101,"N_Hemisphere_2011",2006.64215674653
"by",101,"N_Hemisphere_2014",2006.64215674653
"by",101,"S_Hemisphere_2012.5",2006.64215674653
"by",101,"S_Hemisphere_2013.5",2006.64215674653
"by",101,"S_Hemisphere_2014.5",2006.64215674653
"by",101,"S_Hemisphere_2011.5",2006.64215674653
"by",101,"S_Hemisphere_2019.5",2016.47967893879
"by",101,"S_Hemisphere_2015.5",2006.64215674653
"by",101,"N_Hemisphere_2015",2006.64215674653
"by",101,"N_Hemisphere_2020",2016.47967893879
"by",101,"S_Hemisphere_2017.5",2015.66862073909
"by",101,"N_Hemisphere_2018",2014.11037650207
"by",101,"N_Hemisphere_2019",2016.03109041817
"by",101,"N_Hemisphere_2016",2006.64215674653
"by",101,"S_Hemisphere_2016.5",2006.64215674653
"by",101,"N_Hemisphere_2017",2011.90764066629
"by",101,"S_Hemisphere_2018.5",2016.47967893879
"by",101,"S_Hemisphere_2020.5",2020.18852459016
"by",102,"N_Hemisphere_2012",2005.33276012696
"by",102,"N_Hemisphere_2013",2005.33276012696
"by",102,"N_Hemisphere_2011",2005.33276012696
"by",102,"N_Hemisphere_2014",2005.33276012696
"by",102,"S_Hemisphere_2012.5",2005.33276012696
"by",102,"S_Hemisphere_2013.5",2005.33276012696
"by",102,"S_Hemisphere_2014.5",2005.33276012696
"by",102,"S_Hemisphere_2011.5",2005.33276012696
"by",102,"S_Hemisphere_2019.5",2016.62425604301
"by",102,"S_Hemisphere_2015.5",2005.33276012696
"by",102,"N_Hemisphere_2015",2005.33276012696
"by",102,"N_Hemisphere_2020",2016.62425604301
"by",102,"S_Hemisphere_2017.5",2015.47195338711
"by",102,"N_Hemisphere_2018",2014.0334525824
"by",102,"N_Hemisphere_2019",2015.93297671308
"by",102,"N_Hemisphere_2016",2005.33276012696
"by",102,"S_Hemisphere_2016.5",2005.33276012696
"by",102,"N_Hemisphere_2017",2011.83790662138
"by",102,"S_Hemisphere_2018.5",2016.62425604301
"by",102,"S_Hemisphere_2020.5",2020.18852459016
"by",103,"N_Hemisphere_2012",2006.83062094031
"by",103,"N_Hemisphere_2013",2006.83062094031
"by",103,"N_Hemisphere_2011",2006.83062094031
"by",103,"N_Hemisphere_2014",2006.83062094031
"by",103,"S_Hemisphere_2012.5",2006.83062094031
"by",103,"S_Hemisphere_2013.5",2006.83062094031
"by",103,"S_Hemisphere_2014.5",2006.83062094031
"by",103,"S_Hemisphere_2011.5",2006.83062094031
"by",103,"S_Hemisphere_2019.5",2016.55092777107
"by",103,"S_Hemisphere_2015.5",2006.83062094031
"by",103,"N_Hemisphere_2015",2006.83062094031
"by",103,"N_Hemisphere_2020",2016.55092777107
"by",103,"S_Hemisphere_2017.5",2015.61817506175
"by",103,"N_Hemisphere_2018",2014.02480726299
"by",103,"N_Hemisphere_2019",2015.86037019002
"by",103,"N_Hemisphere_2016",2006.83062094031
"by",103,"S_Hemisphere_2016.5",2006.83062094031
"by",103,"N_Hemisphere_2017",2011.93950354967
"by",103,"S_Hemisphere_2018.5",2016.55092777107
"by",103,"S_Hemisphere_2020.5",2020.18852459016
"by",104,"N_Hemisphere_2012",2006.01231414807
"by",104,"N_Hemisphere_2013",2006.01231414807
"by",104,"N_Hemisphere_2011",2006.01231414807
"by",104,"N_Hemisphere_2014",2006.01231414807
"by",104,"S_Hemisphere_2012.5",2006.01231414807
"by",104,"S_Hemisphere_2013.5",2006.01231414807
"by",104,"S_Hemisphere_2014.5",2006.01231414807
"by",104,"S_Hemisphere_2011.5",2006.01231414807
"by",104,"S_Hemisphere_2019.5",2016.53920227071
"by",104,"S_Hemisphere_2015.5",2006.01231414807
"by",104,"N_Hemisphere_2015",2006.01231414807
"by",104,"N_Hemisphere_2020",2016.53920227071
"by",104,"S_Hemisphere_2017.5",2015.7887613183
"by",104,"N_Hemisphere_2018",2014.27208975679
"by",104,"N_Hemisphere_2019",2016.01258504628
"by",104,"N_Hemisphere_2016",2006.01231414807
"by",104,"S_Hemisphere_2016.5",2006.01231414807
"by",104,"N_Hemisphere_2017",2011.93309882778
"by",104,"S_Hemisphere_2018.5",2016.53920227071
"by",104,"S_Hemisphere_2020.5",2020.18852459016
"by",105,"N_Hemisphere_2012",2004.4348281064
"by",105,"N_Hemisphere_2013",2004.4348281064
"by",105,"N_Hemisphere_2011",2004.4348281064
"by",105,"N_Hemisphere_2014",2004.4348281064
"by",105,"S_Hemisphere_2012.5",2004.4348281064
"by",105,"S_Hemisphere_2013.5",2004.4348281064
"by",105,"S_Hemisphere_2014.5",2004.4348281064
