"year_month","region","climate","epoch","antigen_drift","inter_air_traffic","persistence"
"2020-07","South China","most-tropical","pan1",0.244529396191691,0.615645393490522,1.05785036896384
"2020-08","South China","most-tropical","pan1",0.257000586701249,0.709492006524879,1.1654610377675
"2020-09","South China","most-tropical","pan1",0.26963211790363,0.692721203179747,1.26278413881047
"2020-10","South China","most-tropical","pan1",0.293613911616087,0.717825051002861,1.33449498236763
"2020-11","South China","most-tropical","pan1",0.304640132742149,0.648213618184147,1.39649815373147
"2020-12","South China","most-tropical","pan1",0.317715250568316,0.638475828618764,1.45241816558625
"2021-01","South China","most-tropical","pan1",0.321489002584512,0.564001662976583,1.48951699178018
"2021-02","South China","most-tropical","pan1",0.340267223887208,0.438738450023631,1.23978470252528
"2021-03","South China","most-tropical","pan1",0.349656610907337,0.791967664321161,0.759903879564174
"2021-04","South China","most-tropical","pan2",0.349657163644898,0.809693428647989,0.28381623705019
"2021-05","South China","most-tropical","pan2",0.340268882099892,0.856372773470085,0.0916357733545324
"2021-06","South China","most-tropical","pan2",0.330880600554886,0.666905915003465,0.130728404778133
"2021-07","South China","most-tropical","pan2",0.321492319009879,0.796833225159599,0.182181211307904
"2021-08","South China","most-tropical","pan2",0.312104037464873,0.388467967256049,0.246921369414398
"2021-09","South China","most-tropical","pan2",0.315800316283846,0.559812049606185,0.320164328020967
"2021-10","South China","most-tropical","pan2",0.332581155466798,0.624292321685094,0.399047134795083
"2021-11","South China","most-tropical","pan2",0.362446555013728,0.424539972772183,0.477484781039734
"2021-12","South China","most-tropical","pan2",0.385086933894818,0.490073122607992,0.555475974607505
"2022-01","South China","most-tropical","pan2",0.400502292110068,0.499795500789042,0.632501286186229
"2022-02","South China","most-tropical","pan2",0.408692629659477,0.50823022408049,0.707958400902536
"2022-03","South China","most-tropical","pan2",0.413899652131479,0.318587354113345,0.779157352647858
"2022-04","South China","most-tropical","pan2",0.415463460731214,0.19350796213345,0.842487696201771
"2022-05","South China","most-tropical","pan2",0.415085499321855,0.257768012275972,0.904016417460145
"2022-06","South China","most-tropical","pan2",0.40833256080721,0.389319147871869,0.949920028603009
"2022-07","South China","most-tropical","pan2",0.397171426835584,0.561132343420854,0.957554922213717
"2022-08","South China","most-tropical","pan2",0.37995049165075,0.531248838957157,0.878343529421579
"2022-09","South China","most-tropical","pan2",0.363600274409788,0.366104829170253,0.748885807812968
"2022-10","South China","most-tropical","pan2",0.343938164022985,0.35137053388979,0.652214858538526
"2022-11","South China","most-tropical","pan2",0.343325395472688,0.3207732280696,0.563186400587178
"2022-12","South China","most-tropical","pan2",0.352959746684038,0.411688331163978,0.500457365076842
"2023-01","South China","most-tropical","pan2",0.336385921475687,0.688354748065897,0.390042851408257
"2023-02","South China","most-tropical","pan2",0.287768902590583,0.706323955185978,0.348629978326047
"2023-03","South China","most-tropical","pan2",0.22992460434293,0.77324882567327,0.341460771132222
"2023-04","South China","most-tropical","post",0.209185594523436,0.831943861256444,0.379349025016324
"2023-05","South China","most-tropical","post",0.191611240016509,0.846714479664964,0.396960446691304
"2023-06","South China","most-tropical","post",0.167326640856231,0.85141858419919,0.393542712632621
"2023-07","South China","most-tropical","post",0.132562645868714,0.970937268504921,0.376465425811514
"2023-08","South China","most-tropical","post",0.124956146612,0.975461054653439,0.346565828801913
"2023-09","South China","most-tropical","post",0.121061142930478,0.842317487178455,0.291871264193936
"2023-10","South China","most-tropical","post",0.120679774272927,0.884384157968661,0.24300706579443
"2023-11","South China","most-tropical","post",0.115984235184035,0.809221409598895,0.218927450669503
"2023-12","South China","most-tropical","post",0.126767736562506,0.849915714775854,0.212087424106446
"2017-01","South-eastern Asia","most-tropical","pre",0.20359330247017,0.858399381903644,0.276793606742419
"2017-02","South-eastern Asia","most-tropical","pre",0.221777584309934,0.780298726770133,0.297756300809915
"2017-03","South-eastern Asia","most-tropical","pre",0.224053738157096,0.854298531463835,0.326817388184612
"2017-04","South-eastern Asia","most-tropical","pre",0.214413056831948,0.841556586907,0.365287716099917
"2017-05","South-eastern Asia","most-tropical","pre",0.196905095679114,0.862237557927778,0.414245127246759
"2017-06","South-eastern Asia","most-tropical","pre",0.192449014214106,0.843742161757771,0.460952203729323
"2017-07","South-eastern Asia","most-tropical","pre",0.198795180199817,0.903985947990527,0.495715312243868
"2017-08","South-eastern Asia","most-tropical","pre",0.199316756918473,0.873297626801879,0.510080835027331
"2017-09","South-eastern Asia","most-tropical","pre",0.195159190820328,0.839386322992092,0.51173565658442
"2017-10","South-eastern Asia","most-tropical","pre",0.185933526950124,0.867728580100248,0.495345235215651
"2017-11","South-eastern Asia","most-tropical","pre",0.181140201070887,0.86131700321992,0.490251657489164
"2017-12","South-eastern Asia","most-tropical","pre",0.176680051078887,0.923719478300071,0.486142807206153
"2018-01","South-eastern Asia","most-tropical","pre",0.172505940283731,0.928902321955481,0.4869603083763
"2018-02","South-eastern Asia","most-tropical","pre",0.173433679204865,0.839642229974115,0.471387796059042
"2018-03","South-eastern Asia","most-tropical","pre",0.176025793648244,0.927944531051604,0.474545870045077
"2018-04","South-eastern Asia","most-tropical","pre",0.184300378649867,0.90471085955992,0.485401955852808
